TUITIONFEE_IN,TUITIONFEE_OUT,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,ST_FIPS,REGION,LOCALE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,OTHEREXPENSE_FAM,CONTROL,PREDDEG,ADM_RATE,UGDS,LOCALE2,PCTPELL,PCTFLOAN,ENDOWBEGIN,ENDOWEND,STUFACR,SAT_AVG,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
17450.0,17450.0,,21931.0,,,,,,18474.0,19082.0,22037.0,23907.0,24177.0,4.0,6.0,11.0,750.0,11162.0,4300.0,11162.0,4300.0,4300.0,3.0,3.0,0.6036,68619.0,,0.4308,0.535,,,21.0,1095.0,0.4304,0.388376103,0.422683904,0.290824716,0.602587494,22114.0,10764.0,13842.0,15000.0,42186.0,11100.0,21881.0,68589.0,96100.0,47280.0,10000.0,26237.0,81082.0,90500.0,0.3679,Grand Canyon University,Phoenix,0.6838,0.4635
12652.0,28900.0,14922.0,,10333.0,11015.0,14211.0,19013.0,20484.0,,,,,,4.0,6.0,13.0,900.0,11728.0,4400.0,17248.0,4400.0,4400.0,1.0,3.0,0.9095,23041.0,,0.2983,0.331,231491268.0,253830196.0,19.0,,0.5686,0.532272457,0.567625308,0.504031403,0.637214612,19000.0,12500.0,12500.0,13533.0,54384.0,10300.0,35991.0,78281.0,77800.0,47308.0,9500.0,31158.0,67057.0,61900.0,0.4538,Northern Arizona University,Flagstaff,0.7256,0.5993
35685.0,35685.0,,20906.0,,,,,,16573.0,20716.0,31266.0,23353.0,23921.0,4.0,6.0,13.0,440.0,7790.0,4646.0,6850.0,5006.0,5006.0,2.0,3.0,0.9857,253.0,,0.4728,0.5367,2158441.0,2499569.0,9.0,,0.3594,0.330357143,0.255474453,0.453093812,0.522727273,16300.0,12500.0,12793.0,10500.0,42359.0,7100.0,19444.0,61057.0,63500.0,33539.0,5100.0,16545.0,49452.0,48300.0,0.2969,Prescott College,Prescott,0.75,0.4
34697.0,34697.0,,32383.0,,,,,,30451.0,32794.0,32719.0,32025.0,33002.0,4.0,6.0,21.0,1730.0,13500.0,6160.0,14300.0,8430.0,7730.0,2.0,3.0,0.7442,1127.0,,0.3318,0.6959,419892.0,527700.0,18.0,,0.4145,0.296296296,0.273255814,0.471264368,0.705128205,23000.0,6500.0,6250.0,5500.0,51612.0,5600.0,30988.0,72457.0,52100.0,39524.0,,25778.0,54918.0,,0.3355,Arizona Christian University,Glendale,0.5525,0.3583
8455.0,19210.0,16136.0,,14143.0,15520.0,18216.0,20594.0,21013.0,,,,,,5.0,5.0,12.0,1250.0,9352.0,6799.0,12722.0,8748.0,6368.0,1.0,3.0,0.5774,4740.0,,0.4105,0.3765,159965311.0,174003743.0,11.0,1049.0,0.4142,0.289168766,0.314468504,0.600719425,0.736363636,22000.0,15500.0,14250.0,12000.0,45265.0,9400.0,28588.0,67515.0,70000.0,40040.0,5800.0,24652.0,58220.0,57700.0,0.2539,University of Arkansas at Little Rock,Little Rock,0.7146,0.3952
,,,,,,,,,,,,,,5.0,5.0,12.0,,,,,,,1.0,3.0,,1361.0,,0.2694,0.3572,348414506.0,352197000.0,15.0,,,0.745,0.828,0.788922156,0.837209302,14000.0,16408.0,12500.0,12500.0,73827.0,24500.0,52014.0,113198.0,128000.0,66491.0,26200.0,50489.0,82897.0,124200.0,,University of Arkansas for Medical Sciences,Little Rock,,
8760.0,8760.0,,11139.0,,,,,,8700.0,11820.0,18924.0,20340.0,20431.0,5.0,5.0,12.0,1000.0,8826.0,4474.0,7780.0,4474.0,4474.0,2.0,3.0,,373.0,,0.4597,0.4173,,,15.0,,0.0798,0.078651685,0.043841336,0.283801874,0.576923077,25375.0,9250.0,5500.0,6500.0,28418.0,5900.0,13142.0,44142.0,42400.0,22652.0,,10999.0,37961.0,,0.0066,Arkansas Baptist College,Little Rock,0.2143,0.0
31000.0,31000.0,,22670.0,,,,,,18857.0,17504.0,22559.0,25258.0,26818.0,5.0,5.0,33.0,1500.0,10750.0,2500.0,10750.0,2850.0,2850.0,2.0,3.0,0.6554,563.0,,0.3596,0.6121,94590500.0,97187764.0,10.0,,0.5591,0.082474227,0.439306358,0.694117647,0.765217391,21500.0,9500.0,11000.0,11185.0,44232.0,12600.0,29991.0,61811.0,71300.0,37629.0,9200.0,26648.0,55976.0,50100.0,0.4409,Lyon College,Batesville,0.6806,0.4554
9748.0,28772.0,17525.0,,13017.0,14115.0,17379.0,19755.0,20991.0,,,,,,5.0,5.0,13.0,1154.0,13290.0,5816.0,13290.0,5816.0,5816.0,1.0,3.0,0.7167,27312.0,,0.173,0.3405,1465736201.0,1526675464.0,20.0,1174.0,0.6997,0.547314578,0.566499722,0.652084193,0.747778248,21500.0,15000.0,15250.0,16750.0,58191.0,13000.0,36435.0,87469.0,87200.0,49686.0,10300.0,31667.0,71439.0,65500.0,0.5543,University of Arkansas,Fayetteville,0.8646,0.7136
9019.0,17029.0,11679.0,,10558.0,11091.0,14740.0,15719.0,15423.0,,,,,,5.0,5.0,32.0,1120.0,9122.0,4070.0,5280.0,5156.0,5156.0,1.0,3.0,0.5754,1899.0,,0.6687,0.5852,7385811.0,7726990.0,13.0,916.0,0.3968,0.34529703,0.345367028,0.356668678,0.522058824,24202.0,14250.0,14250.0,15000.0,35550.0,6700.0,19942.0,50676.0,58000.0,31161.0,4100.0,16575.0,44874.0,44400.0,0.2425,University of Arkansas at Pine Bluff,Pine Bluff,0.6454,0.4164
7754.0,13826.0,13085.0,,9806.0,11300.0,14092.0,15587.0,17431.0,,,,,,5.0,5.0,13.0,1250.0,11100.0,6122.0,10935.0,7788.0,7788.0,1.0,3.0,0.6967,7994.0,,0.3679,0.4234,88808323.0,103356487.0,15.0,1119.0,0.551,0.396875,0.420649398,0.591891336,0.725434885,20500.0,16000.0,14421.0,14750.0,42617.0,7600.0,26452.0,61266.0,67100.0,38944.0,6100.0,24391.0,55036.0,53400.0,0.4065,Arkansas State University,Jonesboro,0.7782,0.541
10118.0,17258.0,16775.0,,14387.0,14946.0,17233.0,19775.0,20028.0,,,,,,5.0,5.0,13.0,1230.0,8662.0,5447.0,9349.0,7513.0,7516.0,1.0,3.0,0.9047,7426.0,,0.3734,0.4169,52440586.0,63383689.0,14.0,1117.0,0.5335,0.391435986,0.397518014,0.629508197,0.750378215,20346.0,12981.0,13500.0,12713.0,45938.0,9900.0,28642.0,65378.0,73600.0,36670.0,8000.0,22599.0,51454.0,56300.0,0.4032,University of Central Arkansas,Conway,0.7343,0.5025
19680.0,19680.0,,16664.0,,,,,,13632.0,13536.0,15427.0,21054.0,19991.0,5.0,5.0,13.0,1704.0,8500.0,2838.0,6336.0,3204.0,3204.0,2.0,3.0,0.4636,477.0,,0.422,0.4947,3818793.0,3895248.0,12.0,1022.0,0.3529,0.20361991,0.134920635,0.592067989,0.733333333,22250.0,13382.0,12000.0,14000.0,46789.0,10300.0,29462.0,65716.0,67100.0,37681.0,6200.0,23561.0,53072.0,60700.0,0.3194,Central Baptist College,Conway,0.5922,0.4225
16440.0,16440.0,,17236.0,,,,,,15388.0,15291.0,18265.0,17590.0,20942.0,5.0,5.0,41.0,800.0,7900.0,3987.0,8900.0,4317.0,3717.0,2.0,3.0,,162.0,,0.48,0.645,1601349.0,1581037.0,9.0,,0.2609,0.272727273,0.290909091,0.530973451,0.551724138,26228.0,10500.0,13375.0,22500.0,39533.0,,25001.0,51374.0,,33362.0,,22700.0,46037.0,,0.1667,Crowley's Ridge College,Paragould,0.7111,0.2857
24888.0,24888.0,,20579.0,,,,,,16473.0,16466.0,18528.0,22084.0,23563.0,5.0,5.0,32.0,512.0,9940.0,3958.0,8924.0,7916.0,4884.0,2.0,3.0,1.0,3323.0,,0.1922,0.3951,219637477.0,212023311.0,16.0,1187.0,0.7094,0.586021505,0.626530612,0.688432836,0.762195122,26500.0,22214.0,23125.0,21480.0,52876.0,9000.0,34804.0,76562.0,77800.0,43555.0,8600.0,28627.0,59686.0,60000.0,0.5525,Harding University,Searcy,0.8663,0.6808
7885.0,9882.0,16929.0,,15236.0,15087.0,19426.0,17869.0,19082.0,,,,,,5.0,5.0,32.0,2676.0,10680.0,7600.0,8562.0,8028.0,8028.0,1.0,3.0,0.8192,1491.0,,0.477,0.4466,24967380.0,26351693.0,17.0,,0.3805,0.336864407,0.367408907,0.597329585,0.817073171,19500.0,12000.0,11878.0,12000.0,43459.0,10100.0,27855.0,60051.0,67300.0,35194.0,7600.0,20589.0,49691.0,50400.0,0.29,Henderson State University,Arkadelphia,0.5935,0.3839
36650.0,36650.0,,23409.0,,,,,,17343.0,21032.0,21853.0,25645.0,26203.0,5.0,5.0,13.0,1100.0,14300.0,3394.0,11056.0,3394.0,3394.0,2.0,3.0,0.5298,1094.0,,0.2341,0.4479,219548953.0,203248997.0,11.0,1336.0,0.6923,0.619402985,0.657243816,0.737752161,0.833333333,26688.0,19488.0,20750.0,19500.0,60376.0,11900.0,37323.0,84322.0,75800.0,39913.0,5200.0,26035.0,54929.0,50200.0,0.6183,Hendrix College,Conway,0.7824,0.734
30832.0,30832.0,,21144.0,,,,,,17732.0,18333.0,19073.0,21672.0,24817.0,5.0,5.0,32.0,800.0,10258.0,2820.0,2500.0,2850.0,2850.0,2.0,3.0,0.6764,1415.0,,0.2138,0.3615,156626155.0,160259289.0,16.0,1222.0,0.6677,0.626146789,0.662870159,0.743329098,0.836111111,21250.0,15735.0,17489.0,16750.0,53907.0,11800.0,36159.0,85072.0,106800.0,46114.0,12300.0,28517.0,73237.0,75000.0,0.5969,John Brown University,Siloam Springs,0.8421,0.7207
32480.0,32480.0,,22355.0,,,,,,19709.0,19326.0,20813.0,23238.0,23523.0,5.0,5.0,32.0,1100.0,9240.0,4678.0,8928.0,7910.0,4878.0,2.0,3.0,0.6852,1612.0,,0.226,0.485,137304252.0,129521253.0,12.0,1212.0,0.703,0.626062323,0.538709677,0.660550459,0.726495727,21050.0,14750.0,14550.0,15000.0,51673.0,8500.0,34167.0,70232.0,77700.0,41697.0,7700.0,25947.0,57890.0,55300.0,0.6157,Ouachita Baptist University,Arkadelphia,0.827,0.6642
25950.0,25950.0,,13630.0,,,,,,10780.0,10743.0,13810.0,13331.0,19376.0,5.0,5.0,33.0,,9490.0,2475.0,9490.0,2475.0,2475.0,2.0,3.0,0.5814,753.0,,0.3597,0.4349,126791516.0,134710303.0,13.0,1088.0,0.5176,0.405405405,0.409090909,0.591928251,0.756097561,20875.0,10900.0,9500.0,13000.0,44384.0,3600.0,32523.0,60124.0,62900.0,37651.0,5900.0,22363.0,49910.0,44700.0,0.4118,University of the Ozarks,Clarksville,0.7289,0.4928
13014.0,13014.0,,15360.0,,,,,,15661.0,14460.0,15092.0,20335.0,,5.0,5.0,12.0,1200.0,10000.0,4312.0,14376.0,5778.0,5778.0,2.0,3.0,,842.0,,0.7139,0.6268,14988232.0,16416186.0,12.0,,0.3231,0.258426966,0.394904459,0.389261745,0.482014389,24736.0,15000.0,14000.0,15000.0,38427.0,6200.0,19226.0,51858.0,57200.0,25254.0,4600.0,14037.0,39896.0,40800.0,0.1877,Philander Smith University,Little Rock,0.6728,0.3059
20330.0,20330.0,,15875.0,,,,,,13498.0,16882.0,14728.0,18651.0,18456.0,5.0,5.0,42.0,1250.0,8980.0,3310.0,7700.0,3930.0,3200.0,2.0,3.0,0.5888,490.0,,0.4715,0.4733,12875667.0,13119341.0,12.0,1018.0,0.3592,0.341935484,0.413793103,0.60483871,0.552238806,21820.0,8411.0,10000.0,11500.0,38484.0,8400.0,24778.0,50005.0,61900.0,38067.0,6700.0,26619.0,50165.0,46800.0,0.2624,Williams Baptist University,Walnut Ridge,0.4965,0.3254
9820.0,15400.0,15944.0,,14823.0,15172.0,15686.0,19378.0,18896.0,,,,,,5.0,5.0,33.0,1600.0,7601.0,6619.0,7601.0,8240.0,7149.0,1.0,3.0,0.6659,2865.0,,0.446,0.6668,62613250.0,55990064.0,16.0,1050.0,0.465,0.392094017,0.421856639,0.529314616,0.690866511,18750.0,14000.0,12013.0,11278.0,42386.0,9800.0,25370.0,61851.0,70600.0,37008.0,7100.0,21462.0,52918.0,56200.0,0.3014,Southern Arkansas University Main Campus,Magnolia,0.6913,0.3864
6906.0,13770.0,10097.0,,8450.0,9256.0,11856.0,13295.0,13335.0,,,,,,5.0,5.0,13.0,1368.0,9799.0,5064.0,12190.0,5064.0,5064.0,1.0,3.0,0.8147,4133.0,,0.3914,0.2817,104427695.0,110335426.0,20.0,1050.0,0.3696,0.283519553,0.333530106,0.521542881,0.655086849,18250.0,10965.0,10250.0,11000.0,41102.0,6000.0,24344.0,61170.0,62300.0,35925.0,6200.0,22372.0,51417.0,50400.0,0.0265,University of Arkansas-Fort Smith,Fort Smith,0.7163,0.2444
28024.0,28024.0,,39778.0,,,,,,37962.0,37492.0,40285.0,44633.0,41099.0,6.0,8.0,11.0,938.0,23746.0,2871.0,19431.0,4428.0,3609.0,3.0,3.0,,4131.0,,0.4176,0.5049,,,15.0,,0.4046,0.100392842,0.187649402,0.306782917,0.496373892,31000.0,10500.0,11000.0,12000.0,39008.0,5900.0,17463.0,65466.0,90600.0,30452.0,4400.0,13368.0,52293.0,65900.0,0.0788,Academy of Art University,San Francisco,0.6725,0.4052
51640.0,51640.0,,50209.0,,,,,,42545.0,40905.0,46301.0,52165.0,60976.0,6.0,8.0,12.0,4000.0,,,17272.0,6984.0,6984.0,2.0,3.0,0.7498,2054.0,,0.245,0.3564,127039000.0,137353000.0,8.0,,0.8261,0.590214067,0.685628743,0.600858369,0.646929825,31000.0,28500.0,26800.0,23288.0,71958.0,7600.0,28421.0,125307.0,114700.0,53562.0,6200.0,19313.0,89947.0,92100.0,0.387,Art Center College of Design,Pasadena,0.8221,0.8276
43600.0,43600.0,,19798.0,,,,,,17839.0,19271.0,20848.0,21641.0,23832.0,6.0,8.0,21.0,938.0,9724.0,3530.0,20234.0,5392.0,4636.0,2.0,3.0,0.7948,2977.0,,0.3465,0.4648,89461386.0,90358715.0,10.0,1155.0,0.6442,0.524090909,0.595446585,0.579739508,0.619402985,23219.0,20500.0,21000.0,18500.0,66677.0,10100.0,38819.0,98212.0,92800.0,56794.0,9300.0,31057.0,86635.0,83100.0,0.4923,Azusa Pacific University,Azusa,0.8373,0.7244
7220.0,7220.0,,8388.0,,,,,,7543.0,8387.0,,,11766.0,6.0,8.0,11.0,400.0,,,11066.0,6000.0,5100.0,2.0,3.0,,212.0,,0.25,0.1543,,,11.0,,0.1818,,0.318181818,0.292682927,PS,9000.0,,,,,,,,,37397.0,,,49838.0,,0.0833,Bethesda University,Anaheim,0.5455,0.1525
46704.0,46704.0,,28101.0,,,,,,23001.0,21504.0,25038.0,28830.0,35263.0,6.0,8.0,21.0,1200.0,11234.0,3868.0,11234.0,3868.0,3868.0,2.0,3.0,0.6008,3390.0,,0.2601,0.4467,152137916.0,146197897.0,14.0,1258.0,0.6881,0.625284738,0.710470085,0.701612903,0.784412956,23875.0,19500.0,19500.0,18375.0,56778.0,6000.0,32980.0,83447.0,84500.0,45752.0,7200.0,25474.0,66438.0,70300.0,0.5541,Biola University,La Mirada,0.8526,0.7115
,,,,,,,,,,,,,,6.0,8.0,11.0,,,,,,,2.0,3.0,,57.0,,0.5402,0.4943,1532318.0,1599818.0,17.0,,,0.68,0.666666667,0.43902439,0.42,18750.0,18750.0,,,48848.0,,20122.0,84435.0,,56360.0,,28446.0,77296.0,,,California Institute of Integral Studies,San Francisco,,
39720.0,39720.0,,27384.0,,,,,,23788.0,24409.0,23799.0,28057.0,34648.0,6.0,8.0,11.0,938.0,11630.0,3610.0,20234.0,5472.0,4716.0,2.0,3.0,0.7357,7914.0,,0.4096,0.6258,119106756.0,133075937.0,20.0,,0.5953,0.510648148,0.580823293,0.48149591,0.590443686,26063.0,21500.0,21542.0,19000.0,61504.0,8700.0,34450.0,88303.0,76500.0,52336.0,7000.0,30550.0,77547.0,71600.0,0.425,California Baptist University,Riverside,0.7421,0.5981
57946.0,57946.0,,42168.0,,,,,,32800.0,28423.0,42404.0,44139.0,52438.0,6.0,8.0,11.0,1500.0,21165.0,3798.0,21408.0,4509.0,5229.0,2.0,3.0,0.734,1004.0,,0.2474,0.4564,43266000.0,39736000.0,7.0,,0.5872,0.562189055,0.632142857,0.621052632,0.686217009,27000.0,23875.0,24620.0,14460.0,49414.0,3300.0,18349.0,93969.0,100300.0,38308.0,6300.0,16463.0,69267.0,68800.0,0.3915,California College of the Arts,San Francisco,0.5737,0.6833
63255.0,63255.0,,18902.0,,,,,,1667.0,1023.0,7003.0,22073.0,56275.0,6.0,8.0,12.0,1428.0,19503.0,2700.0,19431.0,6192.0,5220.0,2.0,3.0,0.0314,1023.0,,0.1487,0.0356,3390504000.0,3598221000.0,3.0,,0.9316,0.810344828,,PS,PS,,,,,128566.0,19900.0,78105.0,225460.0,189000.0,132140.0,,68345.0,265789.0,,0.7863,California Institute of Technology,Pasadena,0.9777,0.9542
50670.0,50670.0,,26433.0,,,,,,17414.0,18518.0,23759.0,23547.0,32409.0,6.0,8.0,12.0,936.0,17734.0,4046.0,19431.0,6260.0,5288.0,2.0,3.0,0.8888,2374.0,,0.3016,0.7776,143062043.0,133747441.0,13.0,1224.0,0.7402,0.69241573,0.653731343,0.645957447,0.712,21669.0,18750.0,20148.0,17500.0,68712.0,13200.0,44592.0,96084.0,96300.0,54981.0,10000.0,33476.0,77304.0,71900.0,0.665,California Lutheran University,Thousand Oaks,0.8056,0.7445
11075.0,30995.0,15624.0,,6476.0,6904.0,11372.0,18032.0,26920.0,,,,,,6.0,8.0,23.0,1089.0,17220.0,2937.0,18042.0,2937.0,2937.0,1.0,3.0,0.2975,21521.0,,0.1832,0.2349,243030195.0,265257622.0,18.0,,0.8519,0.762199563,0.777699613,0.828273245,0.883333333,18500.0,15000.0,15911.0,15450.0,90768.0,15700.0,58977.0,132118.0,112300.0,72358.0,13800.0,47243.0,98611.0,81700.0,0.6115,California Polytechnic State University-San Luis Obispo,San Luis Obispo,0.9521,0.8661
7696.0,19576.0,5825.0,,3070.0,3977.0,6183.0,10935.0,16810.0,,,,,,6.0,8.0,11.0,1068.0,14430.0,3782.0,16316.0,6424.0,5124.0,1.0,3.0,0.8819,8183.0,,0.612,0.2512,35096739.0,37162254.0,16.0,,0.4931,0.125161847,0.31122449,0.486368226,0.583333333,16600.0,11000.0,11000.0,13000.0,59009.0,11500.0,34128.0,84724.0,81900.0,44282.0,8500.0,25338.0,66441.0,67500.0,0.2762,California State University-Bakersfield,Bakersfield,0.7972,0.521
7826.0,19706.0,5671.0,,3218.0,3946.0,6347.0,10199.0,16815.0,,,,,,6.0,8.0,23.0,1038.0,12728.0,3714.0,19752.0,5632.0,5068.0,1.0,3.0,0.9747,8564.0,,0.5531,0.2266,17521345.0,18609524.0,16.0,,0.58,0.535947712,0.609453878,0.57329105,0.658872077,13540.0,11000.0,10986.0,13080.0,63188.0,9000.0,39410.0,86094.0,75100.0,47793.0,6300.0,28638.0,66925.0,63000.0,0.2562,California State University-Stanislaus,Turlock,0.8017,0.627
7675.0,19555.0,5918.0,,3298.0,4311.0,6381.0,10337.0,15250.0,,,,,,6.0,8.0,12.0,788.0,12996.0,3738.0,17005.0,6321.0,4572.0,1.0,3.0,0.9825,15771.0,,0.5713,0.2337,46844837.0,51226531.0,19.0,,0.5465,0.547338569,0.637971391,0.462559745,0.531952145,14715.0,12500.0,11000.0,14253.0,59977.0,10000.0,36326.0,83589.0,81000.0,43149.0,7200.0,25384.0,64033.0,66500.0,0.2396,California State University-San Bernardino,San Bernardino,0.7764,0.6168
7439.0,19319.0,11580.0,,7599.0,8192.0,11196.0,15145.0,20829.0,,,,,,6.0,8.0,21.0,995.0,16330.0,4041.0,17936.0,5927.0,4690.0,1.0,3.0,0.737,24271.0,,0.4603,0.2526,149864736.0,165987591.0,23.0,,0.6674,0.625288536,0.716670327,0.669321971,0.77179236,16000.0,12500.0,12829.0,15000.0,71902.0,12700.0,45083.0,100593.0,96700.0,54466.0,9900.0,31827.0,78996.0,71900.0,0.2912,California State Polytechnic University-Pomona,Pomona,0.8814,0.7398
8064.0,19944.0,14838.0,,10045.0,10612.0,13937.0,18380.0,23572.0,,,,,,6.0,8.0,12.0,1052.0,16020.0,2894.0,11280.0,4668.0,4454.0,1.0,3.0,0.9372,13057.0,,0.4008,0.3306,81761062.0,88694074.0,20.0,,0.6363,0.617200217,0.685462555,0.652642276,0.723020258,16552.0,13500.0,14000.0,15000.0,64172.0,11100.0,41693.0,95212.0,91400.0,50493.0,8500.0,31136.0,75163.0,71500.0,0.3312,California State University-Chico,Chico,0.8371,0.6799
7064.0,18944.0,3659.0,,2624.0,2970.0,4942.0,8028.0,12878.0,,,,,,6.0,8.0,13.0,1106.0,16886.0,3714.0,20258.0,7546.0,5278.0,1.0,3.0,0.9132,12642.0,,0.6104,0.1956,22480427.0,24210274.0,18.0,,0.4685,0.552723059,0.578516903,0.44312584,0.522940563,13807.0,12000.0,11000.0,12524.0,57162.0,9700.0,33459.0,82789.0,80600.0,46827.0,7500.0,27098.0,67371.0,70900.0,0.1774,California State University-Dominguez Hills,Carson,0.6562,0.5695
6980.0,18860.0,6480.0,,4447.0,4858.0,7220.0,11299.0,16580.0,,,,,,6.0,8.0,11.0,938.0,11634.0,4198.0,15684.0,5805.0,5461.0,1.0,3.0,0.9638,21070.0,,0.5573,0.1978,199855793.0,218194842.0,18.0,,0.5482,0.511571745,0.61487779,0.570428853,0.655320555,14505.0,11750.0,11000.0,14661.0,61244.0,10000.0,38091.0,84801.0,83800.0,44012.0,7600.0,26799.0,66013.0,64400.0,0.2471,California State University-Fresno,Fresno,0.7778,0.6141
7073.0,18953.0,5646.0,,2675.0,3466.0,5438.0,9101.0,14831.0,,,,,,6.0,8.0,21.0,965.0,18348.0,4254.0,18464.0,5919.0,5174.0,1.0,3.0,0.8674,36956.0,,0.4714,0.2206,125170390.0,130879802.0,22.0,,0.6922,0.662209529,0.729172471,0.645858933,0.717306186,13750.0,10957.0,11000.0,14500.0,62951.0,10800.0,39060.0,89304.0,88000.0,48558.0,8500.0,28456.0,71487.0,65900.0,0.3624,California State University-Fullerton,Fullerton,0.8499,0.7574
7055.0,18935.0,11276.0,,8059.0,8500.0,11087.0,15190.0,20930.0,,,,,,6.0,8.0,21.0,1003.0,16480.0,3978.0,21375.0,6853.0,4477.0,1.0,3.0,0.9681,10422.0,,0.4357,0.2857,22543520.0,30043027.0,17.0,,0.4551,0.510668563,0.565558912,0.539013882,0.659496327,16544.0,12500.0,13000.0,13000.0,71401.0,10800.0,45094.0,103383.0,97900.0,55546.0,8400.0,30765.0,83938.0,77200.0,0.1773,California State University-East Bay,Hayward,0.7857,0.5306
7008.0,18888.0,8931.0,,5477.0,6191.0,9063.0,12787.0,18575.0,,,,,,6.0,8.0,11.0,1490.0,15612.0,4306.0,17166.0,5948.0,4732.0,1.0,3.0,0.4712,34131.0,,0.4932,0.2414,108177617.0,115393604.0,19.0,,0.6986,0.717224745,0.776177618,0.656929991,0.731327049,14289.0,12000.0,11000.0,13646.0,64403.0,11400.0,38902.0,91639.0,88000.0,50062.0,9100.0,28776.0,72747.0,68900.0,0.3794,California State University-Long Beach,Long Beach,0.853,0.7825
6813.0,18698.0,4113.0,,2855.0,3231.0,5373.0,8813.0,14599.0,,,,,,6.0,8.0,11.0,1011.0,18658.0,6858.0,19539.0,6670.0,5290.0,1.0,3.0,0.9193,21478.0,,0.6605,0.204,55013887.0,58107987.0,19.0,,0.5257,0.515903927,0.616604478,0.523460961,0.621408712,13000.0,11500.0,11157.0,13368.0,59211.0,11700.0,36906.0,83961.0,81700.0,45702.0,8100.0,26242.0,67251.0,70000.0,0.2109,California State University-Los Angeles,Los Angeles,0.7287,0.5632
7095.0,18975.0,7599.0,,5153.0,6277.0,8897.0,13510.0,18688.0,,,,,,6.0,8.0,11.0,1284.0,12648.0,3244.0,20306.0,4430.0,3976.0,1.0,3.0,0.9315,32357.0,,0.5599,0.2263,198276391.0,216555272.0,21.0,,0.5618,0.565212565,0.64083045,0.560236432,0.656920078,13872.0,11333.0,11000.0,13717.0,59115.0,9800.0,34394.0,85290.0,84800.0,44372.0,7700.0,24996.0,66136.0,65200.0,0.2497,California State University-Northridge,Northridge,0.744,0.5951
7602.0,19482.0,10512.0,,7306.0,8214.0,10861.0,14618.0,20649.0,,,,,,6.0,8.0,11.0,1112.0,16278.0,4426.0,21042.0,5488.0,5116.0,1.0,3.0,0.9362,27867.0,,0.4863,0.2485,66309218.0,74604629.0,21.0,,0.5582,0.583096485,0.637906648,0.587318208,0.684711997,15000.0,12500.0,11250.0,13000.0,64876.0,11900.0,43257.0,89789.0,90700.0,51074.0,9000.0,31683.0,71620.0,70000.0,0.2585,California State University-Sacramento,Sacramento,0.8107,0.6258
14850.0,45627.0,14979.0,,5895.0,7751.0,11424.0,18713.0,35154.0,,,,,,6.0,8.0,12.0,1273.0,22692.0,6238.0,17614.0,6580.0,15898.0,1.0,3.0,0.1166,33073.0,,0.2733,0.1823,2727165000.0,2976911000.0,18.0,,0.9289,0.751293996,0.743494424,0.757100882,0.822977346,13000.0,11000.0,11000.0,13000.0,92446.0,16200.0,58247.0,153111.0,149700.0,74919.0,9200.0,43734.0,118096.0,95700.0,0.8078,University of California-Berkeley,Berkeley,0.9675,0.9407
15247.0,46024.0,15288.0,,8594.0,9472.0,12304.0,17988.0,31258.0,,,,,,6.0,8.0,23.0,1381.0,19068.0,5359.0,13076.0,5865.0,15157.0,1.0,3.0,0.4163,31777.0,,0.3078,0.2322,634651000.0,681104000.0,21.0,,0.8507,0.762075134,0.81337421,0.778763371,0.842318841,13000.0,11000.0,11000.0,12204.0,80838.0,16900.0,53021.0,122634.0,117500.0,58461.0,9200.0,35610.0,85701.0,76900.0,0.6857,University of California-Davis,Davis,0.9337,0.8824
14237.0,45014.0,12840.0,,6485.0,8044.0,11769.0,16809.0,29595.0,,,,,,6.0,8.0,11.0,1550.0,18423.0,4841.0,16216.0,5907.0,14225.0,1.0,3.0,0.2557,29494.0,,0.3729,0.2181,723966000.0,795885000.0,18.0,,0.8595,0.787461459,0.749405234,0.749331551,0.813683413,15000.0,13000.0,13300.0,15000.0,80735.0,15600.0,54469.0,117372.0,108500.0,56210.0,8700.0,33901.0,84215.0,73500.0,0.7326,University of California-Irvine,Irvine,0.9379,0.8477
13747.0,44524.0,14013.0,,6864.0,8731.0,11065.0,17250.0,30481.0,,,,,,6.0,8.0,11.0,1574.0,17148.0,5562.0,17436.0,6320.0,15243.0,1.0,3.0,0.0873,33040.0,,0.271,0.2069,2903804000.0,3161632000.0,18.0,,0.9266,0.790731205,0.824773414,0.752297469,0.807714017,14000.0,11723.0,12538.0,14339.0,82511.0,13900.0,55896.0,126452.0,128000.0,59063.0,8600.0,33185.0,89122.0,82500.0,0.8571,University of California-Los Angeles,Los Angeles,0.9676,0.9285
