TUITIONFEE_IN,TUITIONFEE_OUT,ST_FIPS,REGION,LOCALE,CONTROL,PREDDEG,UGDS,PCTPELL,PCTFLOAN,STUFACR,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
62982.0,62982.0,29.0,4.0,21.0,2.0,3.0,7897.0,0.1589,0.1426,7.0,0.9445,0.876923077,0.909698997,17500.0,9459.0,9500.0,17415.0,86182.0,20200.0,60733.0,137446.0,154300.0,78073.0,12600.0,49600.0,111948.0,106900.0,0.8731,Washington University in St Louis,Saint Louis,0.959,0.9348
30730.0,30730.0,29.0,4.0,21.0,2.0,3.0,2180.0,0.2804,0.4392,15.0,0.6106,0.432214765,0.52513369,23000.0,19500.0,18400.0,16750.0,50876.0,9500.0,32114.0,75788.0,81100.0,39656.0,8200.0,23973.0,58319.0,64100.0,0.4951,Webster University,Saint Louis,0.7679,0.5777
34188.0,34188.0,29.0,4.0,32.0,2.0,3.0,592.0,0.3967,0.6754,10.0,0.5747,0.405,0.482300885,27000.0,15638.0,17875.0,19598.0,52199.0,20900.0,35548.0,77814.0,81200.0,40992.0,9900.0,29837.0,57409.0,51600.0,0.477,Westminster College,Fulton,0.6335,0.5356
19890.0,19890.0,29.0,4.0,21.0,2.0,3.0,868.0,0.2791,0.7985,10.0,0.6162,0.698795181,0.659574468,24498.0,18131.0,19500.0,19500.0,59268.0,12600.0,43279.0,84654.0,74200.0,54197.0,13000.0,35974.0,72659.0,64500.0,0.5303,William Jewell College,Liberty,0.7654,0.6531
28860.0,28860.0,29.0,4.0,32.0,2.0,3.0,1061.0,0.3034,0.5019,11.0,0.5699,0.54,0.582142857,21983.0,12683.0,14548.0,15010.0,42401.0,10600.0,29832.0,62939.0,65500.0,39265.0,10800.0,27761.0,51733.0,52500.0,0.4922,William Woods University,Fulton,0.7371,0.5526
40352.0,40352.0,30.0,7.0,13.0,2.0,3.0,1052.0,0.1804,0.4489,11.0,0.6633,0.650847458,0.58778626,25757.0,19500.0,21000.0,21500.0,61772.0,11800.0,41237.0,82374.0,81400.0,43507.0,10900.0,29733.0,64188.0,64300.0,0.5408,Carroll College,Helena,0.8108,0.677
6706.0,21347.0,30.0,7.0,12.0,1.0,3.0,2710.0,0.2647,0.2955,14.0,0.282,0.233712513,0.211573237,18209.0,10296.0,9953.0,10250.0,44296.0,6800.0,25006.0,65133.0,68200.0,39531.0,6800.0,25590.0,56577.0,60200.0,0.1497,Montana State University Billings,Billings,0.557,0.2762
29018.0,29018.0,30.0,7.0,13.0,2.0,3.0,527.0,0.3103,0.457,7.0,0.4674,0.325,0.355371901,18750.0,12407.0,14250.0,10076.0,48296.0,5100.0,30699.0,69928.0,53700.0,37734.0,5400.0,26527.0,57917.0,54700.0,0.2935,University of Providence,Great Falls,0.701,0.5521
8050.0,24730.0,30.0,7.0,33.0,1.0,3.0,1428.0,0.2136,0.4148,13.0,0.5805,0.409586057,0.369047619,18750.0,10500.0,9361.0,9724.0,54329.0,10300.0,31114.0,82037.0,103700.0,48356.0,9000.0,29145.0,73735.0,81900.0,0.3559,Montana Technological University,Butte,0.7622,0.5909
8083.0,31337.0,30.0,7.0,13.0,1.0,3.0,14472.0,0.1673,0.3244,18.0,0.5735,0.431882879,0.5,22500.0,15538.0,14175.0,12018.0,53263.0,9700.0,31991.0,78911.0,84200.0,44757.0,9000.0,29406.0,66899.0,62300.0,0.3605,Montana State University,Bozeman,0.7789,0.563
8152.0,31622.0,30.0,7.0,13.0,1.0,3.0,7079.0,0.2751,0.4193,18.0,0.4544,0.280972417,0.339872068,22400.0,16355.0,15000.0,13000.0,44511.0,9000.0,25532.0,67661.0,74900.0,35729.0,7500.0,22049.0,51250.0,58300.0,0.3084,The University of Montana,Missoula,0.7599,0.5062
6269.0,19385.0,30.0,7.0,33.0,1.0,3.0,787.0,0.297,0.2795,13.0,0.4233,0.224431818,0.344,18500.0,10250.0,8970.0,12000.0,49505.0,8200.0,28299.0,78174.0,71200.0,45045.0,6500.0,28323.0,67817.0,61700.0,0.2308,Montana State University-Northern,Havre,0.6932,0.3875
33252.0,33252.0,30.0,7.0,12.0,2.0,3.0,790.0,0.3172,0.5633,12.0,0.4675,0.442804428,0.417322835,26000.0,12500.0,12500.0,12000.0,49036.0,9200.0,32236.0,73711.0,97200.0,41783.0,6300.0,28897.0,59760.0,62200.0,0.3211,Rocky Mountain College,Billings,0.6385,0.5272
6430.0,19038.0,30.0,7.0,33.0,1.0,3.0,1271.0,0.3539,0.3216,15.0,0.4945,0.24205379,0.347457627,21000.0,12137.0,11000.0,12000.0,43229.0,8400.0,27972.0,61326.0,63800.0,37252.0,6200.0,24905.0,50254.0,50400.0,0.3452,The University of Montana-Western,Dillon,0.7917,0.405
8886.0,8886.0,31.0,4.0,21.0,2.0,3.0,10426.0,0.2891,0.2415,17.0,0.5588,0.492788462,0.534050179,20000.0,10500.0,11779.0,11108.0,61289.0,18200.0,39416.0,93809.0,100600.0,57732.0,13600.0,37737.0,81260.0,92100.0,0.1765,Bellevue University,Bellevue,0.5118,0.2642
15168.0,15168.0,31.0,4.0,11.0,2.0,3.0,611.0,0.3043,0.7068,18.0,0.75,0.665158371,0.70212766,23716.0,24508.0,19500.0,18515.0,64876.0,21300.0,46975.0,87488.0,71800.0,62339.0,21000.0,46594.0,78047.0,69900.0,0.5185,Clarkson College,Omaha,0.7692,0.68
20070.0,20070.0,31.0,4.0,11.0,2.0,3.0,534.0,0.2124,0.5819,9.0,0.7547,0.725806452,0.678832117,24985.0,24209.0,19979.0,22474.0,70845.0,19500.0,51898.0,90460.0,82900.0,66305.0,24900.0,46937.0,79215.0,61000.0,0.5577,Bryan College of Health Sciences,Lincoln,0.8065,0.6977
8078.0,8078.0,31.0,4.0,33.0,1.0,3.0,1634.0,0.3587,0.5295,15.0,0.3807,0.379251701,0.396638655,18875.0,9500.0,11813.0,12000.0,47002.0,9700.0,30481.0,65068.0,75000.0,39139.0,8800.0,26327.0,53306.0,58100.0,0.2589,Chadron State College,Chadron,0.6975,0.4019
39330.0,39330.0,31.0,4.0,32.0,2.0,3.0,1270.0,0.1136,0.2661,14.0,0.6408,0.604719764,0.61971831,25750.0,14250.0,19500.0,19500.0,52415.0,8700.0,34805.0,70805.0,68500.0,44527.0,10700.0,30785.0,57713.0,53500.0,0.4684,Concordia University-Nebraska,Seward,0.7761,0.5937
47000.0,47000.0,31.0,4.0,11.0,2.0,3.0,4231.0,0.0524,0.4455,10.0,0.8052,0.742346939,0.795264624,25000.0,24950.0,22000.0,20000.0,73911.0,22800.0,51701.0,108608.0,123300.0,63090.0,16100.0,42380.0,85255.0,82100.0,0.7333,Creighton University,Omaha,0.9218,0.7887
40491.0,40491.0,31.0,4.0,32.0,2.0,3.0,981.0,0.2801,0.7735,11.0,0.5585,0.53256705,0.522678186,25000.0,14575.0,18971.0,21223.0,53316.0,14600.0,37728.0,72174.0,77400.0,46009.0,10800.0,32691.0,60640.0,56000.0,0.5217,Doane University,Crete,0.7238,0.5909
36130.0,36130.0,31.0,4.0,32.0,2.0,3.0,957.0,0.2894,0.6387,14.0,0.5327,0.40625,0.485804416,27000.0,14645.0,15465.0,16750.0,51303.0,12500.0,36199.0,69057.0,77200.0,45590.0,12900.0,32664.0,60363.0,56300.0,0.4673,Hastings College,Hastings,0.678,0.4949
8302.0,14260.0,31.0,4.0,32.0,1.0,3.0,4130.0,0.3354,0.3713,13.0,0.5975,0.458834413,0.489270386,19500.0,13350.0,12000.0,14230.0,50105.0,12100.0,35587.0,67898.0,72400.0,43241.0,12300.0,30090.0,56446.0,54100.0,0.3795,University of Nebraska at Kearney,Kearney,0.766,0.5841
18173.0,18173.0,31.0,4.0,11.0,2.0,3.0,752.0,0.323,0.6559,12.0,0.6667,0.64893617,0.794238683,23417.0,23365.0,18750.0,20000.0,65071.0,11300.0,42399.0,86864.0,80300.0,61249.0,21400.0,43572.0,75723.0,66500.0,0.4571,Nebraska Methodist College of Nursing & Allied Health,Omaha,0.7813,0.7273
40270.0,40270.0,31.0,4.0,32.0,2.0,3.0,1191.0,0.2806,0.6515,13.0,0.4321,0.441102757,0.414686825,26134.0,15750.0,17500.0,14000.0,52163.0,12600.0,35105.0,71923.0,72600.0,45145.0,11600.0,31192.0,60024.0,55000.0,0.3519,Midland University,Fremont,0.7253,0.4531
8370.0,22358.0,31.0,4.0,11.0,1.0,3.0,11573.0,0.331,0.2823,15.0,0.475,0.420894401,0.464710253,19000.0,12500.0,12308.0,13500.0,53909.0,13700.0,37105.0,77577.0,79700.0,45494.0,11300.0,31381.0,61445.0,58900.0,0.275,University of Nebraska at Omaha,Omaha,0.7575,0.5583
41658.0,41658.0,31.0,4.0,11.0,2.0,3.0,1514.0,0.296,0.5563,13.0,0.6889,0.532467532,0.565922921,26970.0,17750.0,16516.0,17500.0,56405.0,18300.0,41245.0,80584.0,81700.0,47667.0,11700.0,33629.0,68849.0,60900.0,0.5827,Nebraska Wesleyan University,Lincoln,0.7458,0.6629
10108.0,27748.0,31.0,4.0,11.0,1.0,3.0,18887.0,0.2217,0.3373,16.0,0.6585,0.559575626,0.596423659,21000.0,13500.0,13318.0,15970.0,56887.0,16100.0,40131.0,80043.0,84500.0,47692.0,12700.0,33958.0,65338.0,61600.0,0.4854,University of Nebraska-Lincoln,Lincoln,0.8427,0.6738
8280.0,8280.0,31.0,4.0,43.0,1.0,3.0,1141.0,0.3376,0.4038,16.0,0.3772,0.303317536,0.393822394,21875.0,12608.0,14000.0,10691.0,47071.0,11700.0,32708.0,61491.0,66200.0,39150.0,7500.0,23423.0,52854.0,54500.0,0.2719,Peru State College,Peru,0.6273,0.3952
23340.0,23340.0,31.0,4.0,11.0,2.0,3.0,455.0,0.3692,0.564,7.0,0.5941,0.648888889,0.654618474,24250.0,17500.0,15724.0,19000.0,54338.0,11200.0,36095.0,77863.0,69700.0,59339.0,8700.0,40227.0,75594.0,64200.0,0.4851,College of Saint Mary,Omaha,0.6818,0.5811
27990.0,27990.0,31.0,4.0,11.0,2.0,3.0,439.0,0.2438,0.5157,7.0,0.4586,0.475,0.466981132,27000.0,24500.0,16938.0,16924.0,55045.0,7600.0,35545.0,76202.0,88500.0,43853.0,7900.0,28925.0,62360.0,66200.0,0.2826,Union Adventist University,Lincoln,0.7975,0.5882
7970.0,7970.0,31.0,4.0,32.0,1.0,3.0,3041.0,0.2658,0.3751,19.0,0.557,0.452036794,0.520496894,19000.0,11898.0,11969.0,13624.0,47075.0,12400.0,33248.0,63570.0,66600.0,40857.0,10900.0,27402.0,52824.0,51400.0,0.405,Wayne State College,Wayne,0.7297,0.5111
21600.0,21600.0,31.0,4.0,33.0,2.0,3.0,443.0,0.4374,0.7092,11.0,0.374,0.328671329,0.28057554,21500.0,15510.0,13375.0,12000.0,44130.0,8500.0,26604.0,57149.0,60100.0,36447.0,6500.0,22686.0,49785.0,42800.0,0.2231,York University,York,0.6667,0.3426
18400.0,18400.0,33.0,1.0,43.0,2.0,3.0,778.0,0.2298,0.6859,10.0,0.6162,0.475,0.585669782,27000.0,12750.0,22543.0,19500.0,46474.0,12900.0,36418.0,65186.0,72600.0,37935.0,12500.0,26966.0,50828.0,66200.0,0.524,Colby-Sawyer College,New London,0.8077,0.6343
65739.0,65739.0,33.0,1.0,33.0,2.0,3.0,4367.0,0.1483,0.1198,7.0,0.9604,0.87473904,0.923990499,17500.0,7867.0,9449.0,17483.0,97434.0,16900.0,64562.0,189467.0,210500.0,82541.0,15600.0,46267.0,131339.0,132000.0,0.8425,Dartmouth College,Hanover,0.9778,0.9541
44963.0,44963.0,33.0,1.0,42.0,2.0,3.0,1055.0,0.2716,0.7319,13.0,0.461,0.428571429,0.498,27000.0,15460.0,19500.0,20500.0,53353.0,10900.0,30187.0,81765.0,70300.0,45563.0,8500.0,30114.0,69435.0,55000.0,0.4286,Franklin Pierce University,Rindge,0.7296,0.4127
41578.0,41578.0,33.0,1.0,42.0,2.0,3.0,980.0,0.419,0.7344,8.0,0.3109,0.265909091,0.292108363,26000.0,15000.0,17000.0,15250.0,42092.0,9700.0,22889.0,60577.0,63700.0,31050.0,8900.0,14422.0,49510.0,61600.0,0.2648,New England College,Henniker,0.6,0.223
16450.0,16450.0,33.0,1.0,22.0,2.0,3.0,156755.0,0.469,0.5907,24.0,0.4487,0.22636377,0.302664688,21082.0,7836.0,9999.0,11083.0,50318.0,10000.0,29434.0,75732.0,82800.0,41945.0,9800.0,22001.0,65846.0,61500.0,0.3847,Southern New Hampshire University,Manchester,0.5989,0.3794
19112.0,38882.0,33.0,1.0,31.0,1.0,3.0,11230.0,0.1773,0.5766,16.0,0.7645,0.699776429,0.699603437,26814.0,22704.0,22997.0,21801.0,66479.0,16900.0,43635.0,98059.0,89300.0,53671.0,14100.0,36495.0,75175.0,66900.0,0.6903,University of New Hampshire-Main Campus,Durham,0.864,0.7837
14710.0,26186.0,33.0,1.0,32.0,1.0,3.0,2680.0,0.2371,0.6836,16.0,0.5844,0.538954109,0.627659574,25749.0,18865.0,19990.0,20500.0,54368.0,13100.0,36042.0,78820.0,71700.0,46649.0,12000.0,29603.0,65176.0,54500.0,0.4989,Keene State College,Keene,0.7847,0.6024
15820.0,35530.0,33.0,1.0,12.0,1.0,3.0,486.0,0.32,0.4686,9.0,0.6508,0.699776429,0.699603437,26814.0,22704.0,22997.0,21801.0,66479.0,16900.0,43635.0,98059.0,89300.0,53671.0,14100.0,36495.0,75175.0,66900.0,0.5098,University of New Hampshire at Manchester,Manchester,0.6818,0.6429
14558.0,25498.0,33.0,1.0,33.0,1.0,3.0,3298.0,0.2563,0.7291,15.0,0.4743,0.495014245,0.502798507,26000.0,16260.0,16803.0,17750.0,57304.0,12700.0,38335.0,82952.0,68700.0,46466.0,11700.0,28594.0,62940.0,51800.0,0.4065,Plymouth State University,Plymouth,0.713,0.5421
37791.0,37791.0,33.0,1.0,13.0,2.0,3.0,1312.0,0.2731,0.7306,14.0,0.5871,0.573446328,0.498746867,26956.0,20925.0,20917.0,21000.0,52248.0,13500.0,35475.0,70095.0,75900.0,54599.0,12900.0,37852.0,79452.0,69700.0,0.4886,Rivier University,Nashua,0.7621,0.6145
46810.0,46810.0,33.0,1.0,22.0,2.0,3.0,2032.0,0.1052,0.683,11.0,0.8315,0.764302059,0.782997763,27000.0,26681.0,26000.0,27000.0,73371.0,20200.0,48994.0,103001.0,92200.0,63347.0,16200.0,43781.0,82564.0,72500.0,0.7839,Saint Anselm College,Manchester,0.8958,0.7746
7812.0,9372.0,33.0,1.0,12.0,1.0,3.0,1019.0,0.3188,0.4335,13.0,0.1429,0.699776429,0.699603437,26814.0,22704.0,22997.0,21801.0,66479.0,16900.0,43635.0,98059.0,89300.0,53671.0,14100.0,36495.0,75175.0,66900.0,0.04,University of New Hampshire College of Professional Studies Online,Manchester,0.3333,0.1515
28600.0,28600.0,34.0,2.0,21.0,3.0,3.0,1798.0,0.5957,0.7094,14.0,0.4476,0.439276486,0.464190981,23251.0,14645.0,16500.0,18807.0,40251.0,8200.0,20207.0,59554.0,72800.0,37060.0,6500.0,18808.0,52169.0,58500.0,0.3842,Berkeley College-Woodland Park,Woodland Park,0.6875,0.4121
30680.0,30680.0,34.0,2.0,21.0,2.0,3.0,901.0,0.6892,0.9002,13.0,0.3105,0.368852459,0.363636364,26746.0,18750.0,18750.0,15708.0,45902.0,7800.0,23807.0,68283.0,71900.0,35477.0,6400.0,18323.0,53815.0,66800.0,0.1834,Bloomfield College,Bloomfield,0.5931,0.3972
39450.0,39450.0,34.0,2.0,21.0,2.0,3.0,1437.0,0.4592,0.6903,13.0,0.587,0.199404762,0.611111111,25000.0,17500.0,18750.0,19500.0,53843.0,10600.0,34453.0,74668.0,83800.0,47439.0,7400.0,30026.0,68274.0,63500.0,0.5136,Caldwell University,Caldwell,0.7297,0.5964
37732.0,37732.0,34.0,2.0,21.0,2.0,3.0,934.0,0.3772,0.8109,12.0,0.5659,0.649595687,0.617816092,23163.0,19408.0,20000.0,19000.0,53726.0,9400.0,32641.0,76677.0,86400.0,46049.0,8200.0,30411.0,66083.0,71900.0,0.4706,Centenary University,Hackettstown,0.7487,0.6844
45360.0,45360.0,34.0,2.0,21.0,2.0,3.0,1510.0,0.2723,0.5753,11.0,0.7243,0.665634675,0.670623145,25288.0,19500.0,23000.0,21000.0,63646.0,13100.0,39892.0,88416.0,89200.0,47562.0,6500.0,28617.0,68447.0,66200.0,0.673,Drew University,Madison,0.8447,0.7444
35822.0,35822.0,34.0,2.0,21.0,2.0,3.0,2578.0,0.2151,0.221,14.0,0.6171,0.56302521,0.538961039,25000.0,19500.0,19500.0,19500.0,57273.0,11600.0,33741.0,85029.0,91100.0,45916.0,8300.0,26336.0,68825.0,71700.0,0.4795,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,0.7576,0.5463
37830.0,37830.0,34.0,2.0,21.0,2.0,3.0,1754.0,0.5155,0.5739,15.0,0.4968,0.444672131,0.572151899,25000.0,18750.0,21167.0,20000.0,57602.0,9900.0,34174.0,98153.0,81400.0,56957.0,9600.0,29265.0,92762.0,83000.0,0.2565,Felician University,Lodi,0.8038,0.5439
35822.0,35822.0,34.0,2.0,21.0,2.0,3.0,1958.0,0.3492,0.5728,11.0,0.723,0.56302521,0.538961039,25000.0,19500.0,19500.0,19500.0,57273.0,11600.0,33741.0,85029.0,91100.0,45916.0,8300.0,26336.0,68825.0,71700.0,0.6435,Fairleigh Dickinson University-Florham Campus,Madison,0.7716,0.6286
37110.0,37110.0,34.0,2.0,13.0,2.0,3.0,1174.0,0.3025,0.4439,10.0,0.5509,0.644329897,0.610526316,21816.0,16116.0,18625.0,16482.0,53096.0,10100.0,34657.0,68615.0,70300.0,44627.0,10000.0,26649.0,63048.0,58300.0,0.3889,Georgian Court University,Lakewood,0.7602,0.5906
15700.0,25564.0,34.0,2.0,21.0,1.0,3.0,14647.0,0.3129,0.4431,16.0,0.6828,0.623416831,0.695154521,20500.0,17683.0,17151.0,15500.0,59988.0,14100.0,40999.0,82759.0,83700.0,50705.0,11200.0,31882.0,68492.0,64300.0,0.5118,Rowan University,Glassboro,0.8158,0.708
13971.0,24888.0,34.0,2.0,11.0,1.0,3.0,4076.0,0.5238,0.3236,14.0,0.3874,0.434805748,0.499693815,18500.0,13808.0,14250.0,14903.0,52745.0,10600.0,30517.0,76983.0,77700.0,45918.0,7500.0,23537.0,69034.0,62200.0,0.2074,New Jersey City University,Jersey City,0.6658,0.4244
13426.0,21076.0,34.0,2.0,21.0,1.0,3.0,10842.0,0.4631,0.456,17.0,0.4338,0.503873358,0.564017293,23250.0,17500.0,17253.0,16250.0,57237.0,11100.0,36530.0,78461.0,80300.0,46603.0,8500.0,26316.0,65495.0,63900.0,0.2405,Kean University,Union,0.7537,0.506
44850.0,44850.0,34.0,2.0,21.0,2.0,3.0,3831.0,0.3036,0.6106,12.0,0.7033,0.690695725,0.738118332,27000.0,26000.0,24500.0,22500.0,67991.0,13900.0,48950.0,95681.0,88900.0,55825.0,9700.0,33729.0,73137.0,63800.0,0.622,Monmouth University,West Long Branch,0.8147,0.6959
14766.0,24126.0,34.0,2.0,21.0,1.0,3.0,17677.0,0.4439,0.403,17.0,0.6426,0.613445378,0.681505165,22000.0,17250.0,17750.0,17125.0,61415.0,12600.0,38809.0,84277.0,88200.0,47944.0,9600.0,28678.0,65357.0,64500.0,0.4604,Montclair State University,Montclair,0.7972,0.6896
19022.0,35934.0,34.0,2.0,11.0,1.0,3.0,8762.0,0.3897,0.3285,16.0,0.7311,0.585995086,0.615438108,21000.0,17868.0,16750.0,16626.0,84276.0,20000.0,55991.0,113061.0,110600.0,69591.0,14200.0,43980.0,90488.0,83100.0,0.4943,New Jersey Institute of Technology,Newark,0.9072,0.7766
59710.0,59710.0,34.0,2.0,13.0,2.0,3.0,5579.0,0.1872,0.0296,5.0,0.9709,0.886850153,0.950819672,10320.0,5500.0,5500.0,12000.0,110066.0,20800.0,68313.0,197494.0,217200.0,87815.0,6800.0,52741.0,136499.0,141700.0,0.7963,Princeton University,Princeton,0.9733,0.9802
15978.0,26388.0,34.0,2.0,21.0,1.0,3.0,4664.0,0.2672,0.3906,16.0,0.7186,0.572525597,0.643203883,21000.0,16471.0,14500.0,14750.0,67541.0,12900.0,45520.0,94225.0,87400.0,53872.0,12100.0,31994.0,74201.0,69700.0,0.5889,Ramapo College of New Jersey,Mahwah,0.8712,0.7228
38900.0,38900.0,34.0,2.0,21.0,2.0,3.0,3192.0,0.3336,0.5988,12.0,0.6332,0.624349636,0.674489796,26130.0,20500.0,21362.0,20500.0,62208.0,14400.0,42182.0,84492.0,87600.0,51289.0,11400.0,32435.0,69099.0,65000.0,0.5696,Rider University,Lawrenceville,0.8164,0.6121
17079.0,35841.0,34.0,2.0,13.0,1.0,3.0,3819.0,0.4432,0.4863,12.0,0.6645,0.715907928,0.733077641,21500.0,19500.0,19500.0,18012.0,74479.0,15400.0,49127.0,107416.0,108100.0,61263.0,11100.0,38121.0,86201.0,79000.0,0.4663,Rutgers University-Camden,Camden,0.8187,0.7322
17239.0,36001.0,34.0,2.0,13.0,1.0,3.0,36357.0,0.272,0.3679,15.0,0.8501,0.715907928,0.733077641,21500.0,19500.0,19500.0,18012.0,74479.0,15400.0,49127.0,107416.0,108100.0,61263.0,11100.0,38121.0,86201.0,79000.0,0.7143,Rutgers University-New Brunswick,New Brunswick,0.9263,0.8484
16586.0,35348.0,34.0,2.0,11.0,1.0,3.0,7187.0,0.557,0.3087,13.0,0.676,0.715907928,0.733077641,21500.0,19500.0,19500.0,18012.0,74479.0,15400.0,49127.0,107416.0,108100.0,61263.0,11100.0,38121.0,86201.0,79000.0,0.4165,Rutgers University-Newark,Newark,0.8425,0.6683
41054.0,41054.0,34.0,2.0,11.0,2.0,3.0,1939.0,0.5418,0.3322,11.0,0.6313,0.531393568,0.520529801,20500.0,14685.0,16375.0,20000.0,57815.0,9800.0,33169.0,83514.0,82200.0,42470.0,5700.0,23044.0,62688.0,64000.0,0.51,Saint Peter's University,Jersey City,0.7161,0.5926
51370.0,51370.0,34.0,2.0,21.0,2.0,3.0,5924.0,0.3026,0.5116,14.0,0.7147,0.635053111,0.713972202,22750.0,18500.0,18050.0,17500.0,70196.0,15900.0,46782.0,99356.0,104300.0,60291.0,13000.0,37605.0,83683.0,82300.0,0.6509,Seton Hall University,South Orange,0.8524,0.7229
35942.0,35942.0,34.0,2.0,21.0,2.0,3.0,636.0,0.5414,0.6282,11.0,0.4024,0.47826087,0.517073171,24934.0,14750.0,13000.0,11500.0,53038.0,11700.0,30946.0,76520.0,76900.0,49479.0,7000.0,28245.0,77166.0,63700.0,0.3354,Saint Elizabeth University,Morristown,0.8049,0.396
60952.0,60952.0,34.0,2.0,21.0,2.0,3.0,4084.0,0.2047,0.5496,10.0,0.8988,0.83011583,0.829568789,27000.0,23386.0,24000.0,23250.0,108772.0,32100.0,82965.0,137041.0,135300.0,90326.0,19000.0,70684.0,112169.0,90500.0,0.6859,Stevens Institute of Technology,Hoboken,0.9445,0.8743
15532.0,23420.0,34.0,2.0,41.0,1.0,3.0,7770.0,0.415,0.5117,17.0,0.7197,0.68729334,0.729405891,20500.0,15750.0,16014.0,17250.0,57602.0,12400.0,37079.0,80776.0,82200.0,48223.0,8600.0,30236.0,64651.0,60700.0,0.5638,Stockton University,Galloway,0.7716,0.769
18685.0,24568.0,34.0,2.0,21.0,1.0,3.0,6831.0,0.2013,0.4735,13.0,0.8523,0.833060556,0.823038397,23250.0,19278.0,20500.0,21500.0,73323.0,22100.0,54306.0,106110.0,96700.0,62649.0,13200.0,44957.0,81225.0,72500.0,0.7554,The College of New Jersey,Ewing,0.9018,0.8766
15150.0,24464.0,34.0,2.0,21.0,1.0,3.0,6526.0,0.4447,0.417,17.0,0.4771,0.470831609,0.577572347,22334.0,14250.0,15500.0,17750.0,57780.0,11200.0,36177.0,80501.0,79400.0,44928.0,9100.0,26674.0,64428.0,64000.0,0.2908,William Paterson University of New Jersey,Wayne,0.7266,0.5551
7541.0,24537.0,37.0,5.0,32.0,1.0,3.0,19304.0,0.257,0.3756,16.0,0.7311,0.685619735,0.714014552,20231.0,14786.0,15750.0,16583.0,51836.0,12400.0,36495.0,74305.0,69900.0,43663.0,9900.0,29502.0,59548.0,52300.0,0.5806,Appalachian State University,Boone,0.8533,0.7415
35600.0,35600.0,37.0,5.0,31.0,2.0,3.0,1020.0,0.369,0.6537,14.0,0.5152,0.533536585,0.550458716,25877.0,20250.0,12500.0,14976.0,47913.0,11000.0,35224.0,63831.0,64400.0,40785.0,10800.0,26796.0,52192.0,51100.0,0.399,Barton College,Wilson,0.6522,0.5229
19500.0,19500.0,37.0,5.0,22.0,2.0,3.0,1454.0,0.2542,0.4746,12.0,0.4637,0.430809399,0.437219731,26000.0,13500.0,14560.0,15250.0,47937.0,16800.0,31040.0,70419.0,70200.0,43816.0,7600.0,26942.0,58194.0,58800.0,0.3985,Belmont Abbey College,Belmont,0.6947,0.4578
19140.0,19140.0,37.0,5.0,11.0,2.0,3.0,191.0,0.75,0.7202,7.0,0.2063,0.211180124,0.269767442,28130.0,17500.0,19000.0,14125.0,36654.0,6900.0,19747.0,54181.0,56000.0,23153.0,4300.0,11302.0,34125.0,40200.0,0.1063,Bennett College,Greensboro,0.9,0.223
31250.0,31250.0,37.0,5.0,32.0,2.0,3.0,760.0,0.3769,0.7048,11.0,0.3902,0.305785124,0.424710425,25000.0,11375.0,12000.0,10625.0,43545.0,6800.0,29332.0,60200.0,55300.0,34401.0,4800.0,22655.0,46942.0,40000.0,0.2642,Brevard College,Brevard,0.6571,0.3252
40410.0,40410.0,37.0,5.0,31.0,2.0,3.0,2790.0,0.3332,0.3902,13.0,0.5586,0.488854727,0.542857143,22500.0,16497.0,17000.0,17625.0,54886.0,12400.0,37957.0,80333.0,114900.0,45511.0,9100.0,30333.0,66123.0,88600.0,0.4121,Campbell University,Buies Creek,0.7459,0.5572
33400.0,33400.0,37.0,5.0,21.0,2.0,3.0,1127.0,0.3942,0.5983,12.0,0.5211,0.597297297,0.551886792,25000.0,12000.0,11667.0,14000.0,48793.0,10800.0,33908.0,66494.0,70700.0,36912.0,7900.0,21774.0,52144.0,53100.0,0.4488,Catawba College,Salisbury,0.7349,0.5981
27110.0,27110.0,37.0,5.0,43.0,2.0,3.0,638.0,0.6075,0.57,15.0,0.2852,0.289556962,0.317487267,29491.0,16000.0,15000.0,14750.0,38412.0,8700.0,21699.0,55097.0,64000.0,30096.0,6100.0,18358.0,43095.0,44700.0,0.1844,Chowan University,Murfreesboro,0.5674,0.2862
60300.0,60300.0,37.0,5.0,21.0,2.0,3.0,1901.0,0.1655,0.1111,9.0,0.9189,0.879396985,0.935135135,18688.0,9657.0,17500.0,17479.0,81400.0,10500.0,60136.0,116852.0,131800.0,62866.0,14400.0,37696.0,89293.0,81000.0,0.8919,Davidson College,Davidson,0.9539,0.9
65805.0,65805.0,37.0,5.0,11.0,2.0,3.0,6417.0,0.1274,0.1631,6.0,0.9583,0.937165775,0.940998487,13000.0,13500.0,10596.0,12000.0,97800.0,25900.0,66351.0,171770.0,216800.0,85792.0,19700.0,55723.0,136771.0,176900.0,0.8801,Duke University,Durham,0.9616,0.9628
